date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-04-11,17,7,0.0,9.1,3,3,68,No moonrise,09:08 AM,06:30 AM,07:36 PM,2,10,11,10,22,65,51,1.0,1012,17,10,181,16
2020-04-12,19,12,0.0,6.5,4,4,61,12:08 AM,09:55 AM,06:29 AM,07:37 PM,12,14,15,14,25,85,83,5.7,1002,19,10,164,18
2020-04-13,8,2,0.0,10.3,2,2,53,01:12 AM,10:47 AM,06:27 AM,07:38 PM,-4,1,5,1,31,65,55,5.8,1016,8,8,312,25
2020-04-14,9,2,0.0,11.6,3,3,46,02:08 AM,11:44 AM,06:26 AM,07:38 PM,-8,3,6,3,16,37,38,0.0,1024,9,10,308,12
2020-04-15,9,5,0.0,10.3,2,2,38,02:56 AM,12:42 PM,06:24 AM,07:39 PM,-3,4,7,4,22,36,49,0.0,1020,9,10,308,16
2020-04-16,14,4,0.0,9.1,2,2,30,03:37 AM,01:42 PM,06:23 AM,07:40 PM,-2,6,8,6,18,58,48,0.0,1024,14,10,119,13
2020-04-17,10,5,0.0,6.6,2,2,23,04:11 AM,02:41 PM,06:22 AM,07:41 PM,3,5,8,5,23,84,74,3.4,1017,10,10,325,17
2020-04-18,16,3,0.0,11.6,4,4,15,04:41 AM,03:40 PM,06:20 AM,07:42 PM,-1,8,9,8,16,3,51,0.0,1017,16,10,206,12
2020-04-19,17,9,0.0,6.6,3,3,8,05:08 AM,04:37 PM,06:19 AM,07:43 PM,6,11,12,11,16,73,68,4.3,1010,17,9,165,11
2020-04-20,18,8,0.0,10.4,3,3,0,05:34 AM,05:35 PM,06:17 AM,07:44 PM,5,12,13,12,12,36,57,0.2,1009,18,10,283,8
2020-04-21,17,9,0.0,11.6,4,4,0,05:58 AM,06:31 PM,06:16 AM,07:45 PM,4,12,13,12,17,13,56,0.2,1015,17,10,328,12
2020-04-22,20,10,0.0,9.1,4,4,0,06:23 AM,07:29 PM,06:15 AM,07:46 PM,7,14,14,14,19,48,64,2.0,1013,20,10,182,14
