NAME,POPESTIMATE2019,State,Latitude,Longitude,date,truth,state
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-10,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-11,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-12,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-13,9,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-14,12,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-15,3,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-16,3,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-17,3,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-18,4,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-19,62,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-20,100,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-21,122,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-22,165,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-23,192,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-24,219,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-25,280,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-26,335,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-27,381,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-28,409,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-29,426,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-30,473,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-31,523,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-01,584,Arkansas
