date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-04-04,20,12,0.0,4.3,4,4,79,03:37 PM,01:52 AM,06:10 AM,05:54 PM,11,16,16,16,14,74,74,14.7,1019,20,9,289,8
2020-04-05,22,13,0.0,7.2,5,5,87,04:22 PM,02:58 AM,06:11 AM,05:53 PM,8,17,18,17,11,38,59,0.6,1015,22,10,260,7
2020-04-06,26,12,0.0,8.7,6,6,94,05:04 PM,04:04 AM,06:11 AM,05:52 PM,5,19,19,19,13,6,42,0.0,1012,26,10,272,9
2020-04-07,27,14,0.0,8.7,6,6,100,05:46 PM,05:12 AM,06:11 AM,05:51 PM,2,21,21,21,20,4,32,0.0,1012,27,10,271,14
2020-04-08,24,14,0.0,8.7,6,6,100,06:27 PM,06:18 AM,06:12 AM,05:50 PM,10,17,19,17,25,28,67,0.1,1020,24,10,235,17
2020-04-09,22,11,0.0,8.7,5,5,83,07:10 PM,07:26 AM,06:12 AM,05:49 PM,10,16,18,16,17,24,70,0.0,1025,22,10,230,12
2020-04-10,23,11,0.0,8.7,5,5,76,07:55 PM,08:32 AM,06:13 AM,05:48 PM,9,17,17,17,12,22,63,0.0,1022,23,9,286,8
2020-04-11,26,13,0.0,8.7,6,6,68,08:43 PM,09:39 AM,06:13 AM,05:47 PM,7,21,21,20,13,10,50,0.0,1018,26,10,253,9
2020-04-12,27,13,0.0,8.7,6,6,61,09:35 PM,10:43 AM,06:14 AM,05:46 PM,4,20,20,20,16,3,37,0.0,1015,27,10,253,11
2020-04-13,27,14,0.0,8.7,6,6,53,10:30 PM,11:44 AM,06:14 AM,05:45 PM,5,20,20,20,21,5,40,0.0,1016,27,10,226,13
2020-04-14,26,15,0.0,8.7,6,6,46,11:26 PM,12:39 PM,06:15 AM,05:44 PM,10,21,21,20,25,16,57,2.3,1015,26,10,228,18
2020-04-15,23,14,0.0,5.7,5,5,38,No moonrise,01:28 PM,06:15 AM,05:43 PM,9,17,18,17,26,47,61,16.4,1016,23,9,304,18
2020-04-16,24,11,0.0,8.7,6,6,30,12:21 AM,02:12 PM,06:16 AM,05:43 PM,4,18,20,18,21,3,41,0.0,1016,24,10,303,14
2020-04-17,24,10,0.0,8.7,6,6,23,01:17 AM,02:51 PM,06:16 AM,05:42 PM,7,17,18,17,17,16,53,0.1,1019,24,10,324,11
2020-04-18,24,12,0.0,8.7,6,6,15,02:10 AM,03:26 PM,06:17 AM,05:41 PM,8,18,18,18,13,14,57,0.1,1023,24,10,275,8
2020-04-19,24,12,0.0,8.7,6,6,8,03:02 AM,03:59 PM,06:17 AM,05:40 PM,8,18,19,18,17,9,59,0.0,1024,24,10,165,11
2020-04-20,24,11,0.0,8.7,6,6,0,03:53 AM,04:30 PM,06:18 AM,05:39 PM,1,18,19,18,16,3,43,0.0,1021,24,10,123,10
2020-04-21,25,10,0.0,8.7,6,6,0,04:44 AM,05:01 PM,06:18 AM,05:38 PM,-1,17,18,17,21,0,34,0.0,1020,25,10,121,13
2020-04-22,25,9,0.0,8.7,6,6,0,05:35 AM,05:32 PM,06:19 AM,05:37 PM,3,17,18,17,20,1,47,0.0,1021,25,10,122,12
