date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-27,12,-1,0.0,8.6,2,2,23,09:31 AM,10:25 PM,07:24 AM,06:32 PM,1,1,6,1,43,58,72,11.9,998,12,9,246,30
2020-02-28,3,-2,0.0,11.1,2,2,30,09:54 AM,11:25 PM,07:22 AM,06:33 PM,-12,-6,0,-6,33,17,41,0.0,1009,3,10,246,24
2020-02-29,2,-5,0.0,8.6,1,1,38,10:20 AM,No moonset,07:21 AM,06:35 PM,-11,-6,-1,-6,21,53,47,0.2,1009,2,10,271,15
2020-03-01,1,-6,0.0,11.2,2,2,44,10:49 AM,12:25 AM,07:19 AM,06:36 PM,-13,-8,-3,-8,20,6,45,0.0,1017,1,10,300,15
2020-03-02,9,-3,0.0,11.2,3,3,51,11:24 AM,01:27 AM,07:17 AM,06:37 PM,-1,1,4,1,28,36,67,0.0,1017,9,10,199,18
2020-03-03,13,5,0.0,8.6,3,3,58,12:04 PM,02:29 AM,07:16 AM,06:38 PM,7,7,9,7,26,81,87,1.6,1006,13,7,204,16
2020-03-04,9,5,0.0,10.1,3,3,65,12:53 PM,03:30 AM,07:14 AM,06:39 PM,1,4,7,4,33,45,66,3.2,1002,9,9,267,22
2020-03-05,9,1,0.0,11.3,3,3,73,01:52 PM,04:28 AM,07:13 AM,06:41 PM,-2,2,5,2,19,21,59,0.0,1016,9,10,293,13
2020-03-06,8,2,0.0,5.7,2,2,80,03:00 PM,05:21 AM,07:11 AM,06:42 PM,-1,1,5,1,25,77,67,0.9,1014,8,9,96,17
2020-03-07,5,-3,1.2,8.6,1,1,87,04:13 PM,06:08 AM,07:09 AM,06:43 PM,-7,-5,0,-5,36,55,59,6.2,1018,5,7,232,24
2020-03-08,10,-2,0.0,11.4,3,3,95,05:31 PM,06:48 AM,07:08 AM,06:44 PM,-5,1,4,1,22,24,53,0.0,1027,10,10,269,13
2020-03-09,15,6,0.0,11.4,4,4,100,06:48 PM,07:24 AM,07:06 AM,06:45 PM,2,7,10,7,30,9,61,0.0,1025,15,10,227,17
2020-03-10,15,9,0.0,8.7,3,3,100,08:06 PM,07:57 AM,07:04 AM,06:46 PM,7,10,12,10,34,50,72,0.2,1017,15,9,224,20
2020-03-11,12,6,0.0,10.1,2,2,84,09:23 PM,08:28 AM,07:03 AM,06:48 PM,1,7,8,7,15,48,62,0.0,1018,12,10,273,10
2020-03-12,9,3,0.0,10.1,2,2,76,10:38 PM,08:59 AM,07:01 AM,06:49 PM,1,4,6,4,14,49,74,0.0,1022,9,10,140,10
2020-03-13,14,5,0.0,7.4,3,3,69,11:53 PM,09:32 AM,06:59 AM,06:50 PM,6,6,9,6,40,64,83,1.8,1014,14,10,205,23
2020-03-14,10,3,0.0,11.6,3,3,62,No moonrise,10:08 AM,06:58 AM,06:51 PM,-2,3,6,3,29,22,57,0.0,1022,10,10,286,20
2020-03-15,8,1,0.3,11.6,3,3,55,01:04 AM,10:48 AM,06:56 AM,06:52 PM,-5,1,4,1,15,38,53,0.5,1030,8,9,349,11
2020-03-16,5,-1,0.0,11.6,1,1,47,02:10 AM,11:35 AM,06:54 AM,06:53 PM,-7,-3,1,-3,18,24,59,0.0,1036,5,10,110,13
2020-03-17,8,1,0.0,6.0,2,2,40,03:10 AM,12:26 PM,06:52 AM,06:54 PM,3,2,5,2,21,85,90,8.9,1023,8,7,175,13
2020-03-18,12,2,0.0,10.2,2,2,33,04:02 AM,01:23 PM,06:51 AM,06:55 PM,-1,3,5,3,17,34,64,0.0,1030,12,10,269,11
2020-03-19,8,5,0.0,6.0,2,2,25,04:46 AM,02:22 PM,06:49 AM,06:57 PM,5,4,6,4,20,89,91,12.3,1027,8,8,82,13
2020-03-20,15,5,0.0,6.1,3,3,18,05:24 AM,03:23 PM,06:47 AM,06:58 PM,10,8,10,8,32,78,92,1.9,1014,15,7,216,18
2020-03-21,8,3,0.0,10.2,2,2,11,05:55 AM,04:23 PM,06:46 AM,06:59 PM,-3,3,6,3,19,25,53,0.0,1024,8,10,122,14
2020-03-22,3,-1,0.0,11.6,2,2,4,06:23 AM,05:23 PM,06:44 AM,07:00 PM,-9,-4,0,-4,21,16,52,0.0,1038,3,10,61,15
2020-03-23,5,-3,0.0,6.3,1,1,0,06:48 AM,06:22 PM,06:42 AM,07:01 PM,-2,-2,2,-2,23,87,71,12.8,1031,5,9,125,16
